ip_address,email_address,billing_state,user_agent,billing_postal,phone_number,EVENT_TIMESTAMP,billing_address,EVENT_LABEL
200.187.48.146,fake_leeklein@example.org,NC,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; csb-PL) AppleWebKit/531.28.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.28.3",34510,(555)800 - 7763,2022-07-22T05:29:05Z,77381 Martha Manor Fake St.,legit
22.246.172.103,fake_lewischristian@example.com,MO,Opera/9.22.(Windows NT 6.0; bem-ZM) Presto/2.9.171 Version/12.00,34809,(555)435 - 3943,2022-03-18T09:09:24Z,562 Jacob Shoals Fake St.,legit
171.126.136.152,fake_leebenjamin@example.org,MO,Mozilla/5.0 (Android 3.2.4; Mobile; rv:5.0) Gecko/5.0 Firefox/5.0,33003,(555)367 - 7673,2022-11-04T11:07:41Z,581 Cory Harbor Fake St.,legit
180.21.132.74,fake_tbryant@example.org,WI,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_6) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/61.0.838.0 Safari/531.1",32755,(555)927 - 7577,2022-08-16T13:26:41Z,722 John Locks Fake St.,legit
180.191.99.25,fake_michaelalexander@example.com,TX,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.0),32713,(555)337 - 9050,2022-09-05T04:50:07Z,4638 Martin Lodge Fake St.,legit
108.10.149.234,fake_vfreeman@example.com,SC,Mozilla/5.0 (Android 2.3.3; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,34482,(555)348 - 6455,2023-02-17T22:17:47Z,706 Summer Brook Fake St.,fraud
49.156.29.96,fake_bmurphy@example.org,MD,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_9) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/38.0.854.0 Safari/536.1",32209,(555)674 - 9454,2022-06-24T22:59:05Z,2961 Barnett Ranch Fake St.,fraud
6.71.92.200,fake_heather81@example.com,NC,Mozilla/5.0 (Android 4.2.1; Mobile; rv:5.0) Gecko/5.0 Firefox/5.0,32499,(555)583 - 5837,2022-08-26T12:33:56Z,963 Jennifer Terrace Fake St.,legit
141.6.237.109,fake_jared01@example.net,TX,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_9) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/38.0.854.0 Safari/536.1",34872,(555)950 - 1216,2022-11-17T21:34:35Z,206 Andrew Cliffs Fake St.,legit
138.148.56.35,fake_nealdaniel@example.com,OR,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/9.4n0084.0 Mobile/84B443 Safari/536.2",33132,(555)417 - 9484,2023-02-09T08:14:14Z,7809 Knight Divide Fake St.,legit
204.81.218.158,fake_scottowens@example.org,TX,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/535.12.7 (KHTML, like Gecko) Version/4.0.5 Safari/535.12.7",33686,(555)399 - 2950,2022-05-15T00:39:37Z,9696 Lisa Lane Fake St.,legit
89.71.185.162,fake_smartin@example.net,MO,Mozilla/5.0 (Android 6.0.1; Mobile; rv:46.0) Gecko/46.0 Firefox/46.0,34733,(555)234 - 5221,2022-11-29T15:05:30Z,918 Joanne Courts Fake St.,legit
208.242.4.159,fake_michael20@example.com,TX,Opera/9.75.(Windows NT 6.2; km-KH) Presto/2.9.160 Version/11.00,32830,(555)359 - 3132,2022-12-31T15:56:28Z,778 Tracy Forest Fake St.,legit
101.134.222.219,fake_smithnancy@example.org,IA,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/37.0.897.0 Mobile/60C877 Safari/536.0",33349,(555)618 - 1306,2022-03-23T05:47:46Z,5302 Raven Centers Fake St.,legit
192.60.67.102,fake_bcox@example.net,NY,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/29.0.861.0 Mobile/97K433 Safari/533.1",32006,(555)795 - 2541,2022-10-20T04:44:08Z,6246 Gutierrez Creek Fake St.,legit
222.66.34.42,fake_aarmstrong@example.net,MO,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_3) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/15.0.835.0 Safari/533.1",34525,(555)247 - 9144,2022-06-11T03:31:44Z,758 Elizabeth Valley Fake St.,legit
9.119.253.179,fake_melissanielsen@example.net,MO,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/43.0.893.0 Safari/533.2",33647,(555)697 - 4395,2022-05-16T07:47:47Z,04533 Gallegos Branch Fake St.,legit
75.76.149.123,fake_mollypearson@example.net,LA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; mni-IN) AppleWebKit/531.4.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.4.5",33124,(555)318 - 1512,2022-11-23T03:16:05Z,531 Frey Ferry Fake St.,legit
132.73.157.208,fake_kimberlyadams@example.com,TN,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; om-ET) AppleWebKit/535.19.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.19.2",32577,(555)336 - 2486,2022-09-13T21:51:00Z,351 Soto Creek Fake St.,legit
39.76.238.100,fake_klee@example.net,NY,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/53.0.834.0 Safari/535.1",33885,(555)291 - 4746,2023-01-29T15:42:18Z,95892 Kristin Isle Fake St.,legit
13.47.190.116,fake_mike87@example.net,OR,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_8; rv:1.9.3.20) Gecko/2019-01-17 13:53:54 Firefox/13.0,34806,(555)929 - 5294,2022-07-30T19:27:34Z,87193 Daniel Freeway Fake St.,legit
180.34.41.213,fake_murphydaniel@example.com,LA,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2013-04-16 10:30:01 Firefox/3.6.17,33806,(555)210 - 7254,2023-01-01T04:12:56Z,9493 Knapp Neck Fake St.,legit
142.13.20.85,fake_kroth@example.net,TN,Opera/9.68.(X11; Linux x86_64; ru-RU) Presto/2.9.162 Version/11.00,34638,(555)746 - 1820,2022-08-09T08:43:06Z,0526 Jason Junctions Fake St.,legit
3.101.8.168,fake_kennethguerrero@example.net,MO,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.24.6 (KHTML, like Gecko) Version/4.0 Safari/534.24.6",33641,(555)228 - 8815,2023-02-18T02:11:11Z,475 Robin Manor Fake St.,legit
133.203.86.30,fake_millermatthew@example.org,WY,Opera/8.36.(Windows NT 6.2; sr-RS) Presto/2.9.166 Version/11.00,34508,(555)149 - 2014,2022-04-16T10:13:48Z,49433 Christopher Tunnel Fake St.,legit
184.173.178.165,fake_dfigueroa@example.org,TX,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2013-01-17 23:54:05 Firefox/3.6.18,34500,(555)791 - 2725,2022-09-07T02:48:40Z,274 David Estates Fake St.,legit
112.46.11.94,fake_agomez@example.org,TX,Opera/9.84.(X11; Linux i686; lv-LV) Presto/2.9.168 Version/11.00,33030,(555)391 - 1306,2022-11-30T06:52:37Z,0256 Cook Mill Fake St.,legit
34.85.245.205,fake_ryan92@example.org,IA,Mozilla/5.0 (Windows NT 5.2; the-NP; rv:1.9.1.20) Gecko/2016-01-10 01:34:48 Firefox/3.8,33798,(555)293 - 9506,2022-07-24T22:29:59Z,09202 Nelson Station Fake St.,legit
179.34.45.239,fake_hilljulia@example.com,PA,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.24.5 (KHTML, like Gecko) Version/5.0.5 Safari/532.24.5",34207,(555)936 - 8332,2022-10-29T04:04:08Z,86991 Tyler Place Fake St.,legit
61.188.25.113,fake_woodardjacob@example.com,PA,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.42.4 (KHTML, like Gecko) Version/4.0.3 Safari/531.42.4",32490,(555)994 - 1791,2022-09-22T02:57:35Z,300 Campbell Mills Fake St.,legit
122.177.140.208,fake_paul42@example.org,IA,Opera/9.85.(X11; Linux x86_64; ja-JP) Presto/2.9.183 Version/11.00,33898,(555)753 - 7544,2022-11-15T17:12:45Z,787 Barron Estate Fake St.,legit
129.36.9.180,fake_millerjesus@example.com,LA,Opera/8.47.(X11; Linux i686; st-ZA) Presto/2.9.172 Version/12.00,33668,(555)107 - 5936,2022-04-23T16:12:43Z,18375 Jacob Valley Fake St.,legit
42.2.221.80,fake_katelyn86@example.net,LA,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/16.8i0336.0 Mobile/14N505 Safari/533.1",33647,(555)657 - 6587,2022-05-30T16:42:21Z,10489 Michael Skyway Fake St.,legit
24.178.247.1,fake_courtney35@example.com,MO,Opera/8.70.(Windows NT 4.0; th-TH) Presto/2.9.171 Version/12.00,33708,(555)641 - 2407,2022-12-31T09:35:22Z,7654 Lawson Court Fake St.,legit
223.122.135.51,fake_josephchapman@example.net,MI,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/40.0.865.0 Safari/536.1",34576,(555)777 - 6698,2023-01-28T00:41:24Z,925 Devin Overpass Fake St.,legit
182.89.253.93,fake_keith67@example.org,MI,Opera/8.28.(Windows NT 5.1; ff-SN) Presto/2.9.188 Version/11.00,32870,(555)631 - 6791,2022-11-30T21:33:29Z,09557 Jeremiah Route Fake St.,legit
175.93.15.116,fake_perryrobert@example.com,MI,Mozilla/5.0 (Windows 98; hr-HR; rv:1.9.0.20) Gecko/2013-09-22 13:25:03 Firefox/10.0,34809,(555)235 - 3729,2022-08-05T11:10:30Z,05504 Chelsea Crescent Fake St.,legit
211.215.209.172,fake_adammeadows@example.org,MI,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/16.0.805.0 Safari/531.1",33898,(555)769 - 4079,2022-05-30T23:32:31Z,2729 Hill Branch Fake St.,legit
169.95.203.198,fake_jeanpeterson@example.net,NY,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.1),34011,(555)674 - 6136,2022-09-10T23:16:44Z,513 Gutierrez Shores Fake St.,legit
166.208.100.9,fake_yolanda73@example.com,RI,"Mozilla/5.0 (Linux; Android 3.2.3) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/41.0.866.0 Safari/533.0",34884,(555)964 - 4336,2023-02-10T08:54:23Z,381 Gabrielle Ridge Fake St.,legit
3.89.117.181,fake_richardstephens@example.com,CO,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/29.0.861.0 Mobile/97K433 Safari/533.1",33456,(555)922 - 8453,2022-04-09T07:21:12Z,58969 Thomas Fields Fake St.,legit
139.223.9.208,fake_caseylisa@example.org,OR,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_5) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/38.0.857.0 Safari/531.0",33375,(555)946 - 7991,2022-06-07T17:02:43Z,154 Jose Center Fake St.,legit
176.17.27.249,fake_williamsbridget@example.com,PA,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/16.4u3463.0 Mobile/35D846 Safari/536.2",33311,(555)711 - 1172,2022-11-29T02:50:14Z,39584 Brianna Haven Fake St.,legit
66.205.239.188,fake_andreaedwards@example.net,LA,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.1),33546,(555)838 - 8021,2022-04-24T17:43:31Z,326 Massey Lodge Fake St.,legit
173.97.203.106,fake_icordova@example.org,NV,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/16.8i0336.0 Mobile/14N505 Safari/533.1",33974,(555)539 - 4669,2023-01-06T17:02:29Z,2124 Betty River Fake St.,legit
157.203.107.224,fake_davisjeffrey@example.org,FL,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/55.0.816.0 Safari/533.0",32753,(555)323 - 2087,2023-01-04T02:22:39Z,09464 Myers Rest Fake St.,legit
115.81.200.46,fake_sheila10@example.org,IA,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.0),33000,(555)315 - 3748,2022-08-22T15:40:03Z,8967 Bailey Falls Fake St.,legit
121.33.111.175,fake_darius62@example.org,AL,Opera/8.22.(Windows NT 5.0; hsb-DE) Presto/2.9.167 Version/11.00,32051,(555)378 - 1902,2022-12-06T12:03:43Z,09567 Nunez Glen Fake St.,legit
135.151.166.184,fake_cookscott@example.com,FL,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_1 rv:3.0; tn-ZA) AppleWebKit/533.10.1 (KHTML, like Gecko) Version/5.0.3 Safari/533.10.1",34617,(555)359 - 7691,2022-08-06T09:47:20Z,382 Brandon Stravenue Fake St.,legit
95.95.136.32,fake_dianawiley@example.com,LA,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.0),33049,(555)838 - 2912,2022-10-22T18:24:56Z,991 Edward Trail Fake St.,legit
117.65.246.206,fake_othompson@example.com,IA,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.3.5 (KHTML, like Gecko) Version/4.0.5 Safari/533.3.5",33234,(555)903 - 6347,2022-05-15T05:15:18Z,3235 Nicolas Neck Fake St.,legit
41.245.13.42,fake_joshua69@example.org,LA,Opera/9.30.(Windows CE; hak-TW) Presto/2.9.174 Version/10.00,32147,(555)916 - 6994,2022-06-23T21:27:28Z,4853 Brian Plain Fake St.,legit
162.195.151.189,fake_autumn28@example.org,NC,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.30.1 (KHTML, like Gecko) Version/4.0.2 Safari/534.30.1",34491,(555)291 - 3073,2023-02-20T07:36:50Z,3926 Wesley Crest Fake St.,legit
26.125.165.18,fake_candice16@example.org,TX,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_9 rv:2.0; nds-DE) AppleWebKit/533.6.6 (KHTML, like Gecko) Version/4.0 Safari/533.6.6",33288,(555)464 - 6858,2022-11-14T14:35:20Z,44937 Hill Fork Fake St.,legit
16.211.48.158,fake_autumnryan@example.net,FL,Opera/8.67.(Windows NT 5.0; ig-NG) Presto/2.9.177 Version/12.00,33311,(555)745 - 5153,2022-06-20T13:23:16Z,88829 Thompson Extension Fake St.,legit
146.50.0.80,fake_greerkevin@example.net,MI,Opera/8.93.(X11; Linux i686; am-ET) Presto/2.9.180 Version/11.00,33161,(555)900 - 7378,2022-03-20T06:13:41Z,5810 David Mountains Fake St.,legit
147.139.174.157,fake_samantha97@example.org,WA,Mozilla/5.0 (Windows 98; Win 9x 4.90; am-ET; rv:1.9.1.20) Gecko/2015-08-22 04:30:13 Firefox/13.0,32872,(555)478 - 3136,2022-05-01T15:32:00Z,3570 Maxwell Cliffs Fake St.,legit
54.23.32.119,fake_joann41@example.org,WI,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.1),32555,(555)534 - 1234,2022-09-29T09:22:20Z,658 Nguyen Forest Fake St.,legit
89.126.2.156,fake_zvargas@example.com,OR,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_8; rv:1.9.2.20) Gecko/2016-04-29 19:42:43 Firefox/13.0,33600,(555)545 - 4471,2023-02-09T12:41:56Z,108 Melissa Gardens Fake St.,legit
165.50.196.177,fake_davisblake@example.net,NV,Opera/9.82.(X11; Linux i686; aa-ER) Presto/2.9.164 Version/11.00,33806,(555)504 - 6047,2022-10-04T03:17:06Z,94503 Julie Pine Fake St.,legit
163.239.142.127,fake_rebecca93@example.org,FL,Mozilla/5.0 (Android 2.2.3; Mobile; rv:27.0) Gecko/27.0 Firefox/27.0,33175,(555)284 - 1158,2022-11-24T23:44:01Z,5673 Kelley View Fake St.,legit
137.39.171.134,fake_davissophia@example.net,NV,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/55.0.881.0 Safari/536.2",34896,(555)293 - 9781,2022-06-16T10:20:49Z,409 Calhoun Locks Fake St.,legit
215.230.43.111,fake_zwelch@example.org,NC,Mozilla/5.0 (Windows CE; ko-KR; rv:1.9.1.20) Gecko/2016-11-16 22:29:34 Firefox/3.8,33552,(555)189 - 7298,2022-05-09T17:28:35Z,81615 Andrea Plain Fake St.,legit
188.71.132.149,fake_hectormorgan@example.net,WY,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/41.0.884.0 Mobile/77P852 Safari/532.0",34016,(555)124 - 6932,2022-04-29T12:41:33Z,03354 Jacob Views Fake St.,legit
126.136.58.46,fake_bmoore@example.net,NY,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_7) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/42.0.849.0 Safari/532.0",32743,(555)118 - 3168,2023-01-27T11:16:26Z,6712 Lori Street Fake St.,legit
102.112.34.201,fake_grahambeth@example.net,NC,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_3 rv:6.0; lt-LT) AppleWebKit/533.28.6 (KHTML, like Gecko) Version/4.1 Safari/533.28.6",34268,(555)379 - 4139,2022-03-25T01:15:54Z,82989 Rebecca Junction Fake St.,legit
32.147.3.99,fake_jacquelinepeterson@example.com,NM,Opera/9.44.(X11; Linux i686; bem-ZM) Presto/2.9.174 Version/12.00,33034,(555)912 - 8977,2022-07-02T15:05:17Z,1322 Kevin Garden Fake St.,legit
59.205.225.247,fake_briandavila@example.net,LA,Opera/9.52.(X11; Linux x86_64; sr-RS) Presto/2.9.163 Version/10.00,32539,(555)835 - 6191,2022-09-08T15:29:48Z,2629 Danny Street Fake St.,legit
143.58.77.192,fake_tdickson@example.com,LA,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/14.0.849.0 Safari/534.1",32276,(555)647 - 1513,2023-01-12T06:36:03Z,0484 Gonzalez Village Fake St.,legit
106.14.30.87,fake_joneslisa@example.net,PA,Opera/8.49.(Windows NT 5.01; hi-IN) Presto/2.9.168 Version/10.00,32887,(555)903 - 3108,2022-04-09T17:17:32Z,67293 Brandon Coves Fake St.,legit
189.24.127.121,fake_michael00@example.net,LA,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/14.0.852.0 Safari/531.1",32081,(555)290 - 5817,2022-12-02T01:56:50Z,145 Craig Row Fake St.,legit
218.219.136.84,fake_shardin@example.net,NC,Opera/9.82.(X11; Linux i686; mn-MN) Presto/2.9.181 Version/11.00,33706,(555)440 - 2546,2022-12-30T07:15:36Z,156 Allen Crest Fake St.,legit
207.112.211.86,fake_robert76@example.net,WA,"Mozilla/5.0 (Linux; Android 4.0.3) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/31.0.858.0 Safari/535.2",33464,(555)471 - 6682,2022-07-14T04:07:56Z,96583 Christian Forges Fake St.,fraud
87.114.123.48,fake_bblackwell@example.net,FL,"Mozilla/5.0 (Linux; Android 2.3.3) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/44.0.890.0 Safari/531.2",34400,(555)788 - 5697,2022-09-11T15:58:41Z,461 Wayne Forge Fake St.,legit
39.95.0.197,fake_abigail02@example.com,PA,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/63.0.813.0 Safari/532.2",33561,(555)359 - 2500,2022-08-08T18:34:19Z,15221 Huff Shores Fake St.,legit
182.11.173.206,fake_joycedavis@example.net,LA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; de-LU) AppleWebKit/534.13.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.13.5",34989,(555)931 - 5654,2022-03-11T02:53:01Z,9243 Kevin Villages Fake St.,legit
150.219.122.164,fake_whiteluke@example.org,WI,Opera/9.49.(Windows NT 6.0; wo-SN) Presto/2.9.165 Version/10.00,34532,(555)284 - 1158,2022-11-24T17:31:20Z,774 Gloria Forest Fake St.,legit
140.82.34.10,fake_tmurphy@example.com,TN,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/50.0.836.0 Safari/535.0",33771,(555)369 - 5215,2022-03-10T14:20:28Z,696 Miller Villages Fake St.,legit
124.177.12.216,fake_michaelross@example.org,WI,Opera/8.17.(Windows CE; ti-ET) Presto/2.9.189 Version/12.00,32476,(555)826 - 3003,2022-03-22T16:37:51Z,72996 Sullivan Curve Fake St.,legit
138.14.63.245,fake_zbrown@example.com,TX,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/56.0.853.0 Safari/536.1",34571,(555)146 - 8834,2022-12-07T19:11:43Z,00893 Baker Coves Fake St.,legit
94.75.203.193,fake_juliegolden@example.net,TX,Mozilla/5.0 (Android 6.0.1; Mobile; rv:66.0) Gecko/66.0 Firefox/66.0,33600,(555)223 - 1460,2022-05-06T17:16:33Z,26052 Moore Gardens Fake St.,legit
17.195.80.75,fake_graveschristina@example.net,NY,"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/47.0.898.0 Safari/535.0",34542,(555)577 - 2746,2023-01-26T14:02:39Z,5038 Curtis Walk Fake St.,fraud
195.167.113.141,fake_alexandriaray@example.com,NC,Mozilla/5.0 (Android 4.2; Mobile; rv:49.0) Gecko/49.0 Firefox/49.0,33980,(555)847 - 2935,2022-09-01T00:39:24Z,83332 Mcdowell Oval Fake St.,legit
44.224.155.107,fake_jessicaarnold@example.net,OR,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.6.3 (KHTML, like Gecko) Version/4.0 Safari/534.6.3",32551,(555)519 - 8228,2022-04-21T18:34:13Z,081 Valerie Harbors Fake St.,legit
85.189.112.198,fake_johnchavez@example.com,MO,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_7 rv:6.0; byn-ER) AppleWebKit/534.48.4 (KHTML, like Gecko) Version/4.0.5 Safari/534.48.4",32290,(555)577 - 2746,2022-06-16T16:51:33Z,3422 Jonathon Overpass Fake St.,legit
105.146.121.10,fake_mendozamaria@example.com,PA,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),34874,(555)902 - 3434,2022-06-07T18:43:41Z,2229 Katherine Unions Fake St.,legit
132.86.71.190,fake_hthomas@example.net,WY,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.0),33534,(555)289 - 6464,2022-07-11T01:01:21Z,44899 Mark View Fake St.,legit
110.148.57.255,fake_jeromefox@example.com,TN,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.1),34720,(555)415 - 7376,2022-03-12T03:14:48Z,39399 Angela Loaf Fake St.,legit
193.133.254.251,fake_quinnstephen@example.net,TN,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_1 rv:2.0; ga-IE) AppleWebKit/531.17.1 (KHTML, like Gecko) Version/4.0.2 Safari/531.17.1",34774,(555)655 - 1521,2022-08-25T03:20:22Z,363 Cooper Cliffs Fake St.,legit
211.25.215.148,fake_kelly57@example.net,TX,Mozilla/5.0 (Android 2.3.7; Mobile; rv:62.0) Gecko/62.0 Firefox/62.0,32622,(555)640 - 3842,2023-01-27T22:38:53Z,34840 Charles Grove Fake St.,legit
44.83.56.55,fake_jbennett@example.net,WY,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/535.22.3 (KHTML, like Gecko) Version/5.0.2 Safari/535.22.3",32722,(555)168 - 6661,2023-02-06T06:28:58Z,30209 Crawford Centers Fake St.,legit
104.255.196.214,fake_timothywerner@example.com,IA,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_0 rv:4.0; is-IS) AppleWebKit/535.3.3 (KHTML, like Gecko) Version/4.0 Safari/535.3.3",33684,(555)601 - 4352,2022-05-12T02:17:19Z,3486 Lisa Gardens Fake St.,legit
73.223.43.123,fake_hsimpson@example.net,TX,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.36.6 (KHTML, like Gecko) Version/4.1 Safari/534.36.6",34412,(555)286 - 3868,2023-02-03T23:43:06Z,0412 Monique Centers Fake St.,legit
128.237.73.212,fake_phillip20@example.net,NV,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.0),32933,(555)767 - 4026,2022-12-08T05:12:42Z,602 Derrick Terrace Fake St.,legit
5.132.19.25,fake_philip93@example.com,TX,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2019-08-18 05:27:07 Firefox/11.0,34349,(555)229 - 6773,2022-10-07T19:36:39Z,12581 Robert Ramp Fake St.,legit
2.34.105.222,fake_chapmanmarcus@example.net,WY,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_6 rv:4.0; hsb-DE) AppleWebKit/535.37.1 (KHTML, like Gecko) Version/4.0.5 Safari/535.37.1",33778,(555)967 - 6058,2022-10-12T14:18:41Z,997 Miller Mall Fake St.,legit
98.52.224.153,fake_daviskaitlyn@example.com,AR,Mozilla/5.0 (Windows NT 5.1; te-IN; rv:1.9.0.20) Gecko/2012-03-27 23:45:21 Firefox/3.8,32708,(555)569 - 4126,2022-09-04T01:08:55Z,95044 Karen Walks Fake St.,legit
112.63.23.174,fake_noblechristine@example.com,OR,Opera/9.31.(X11; Linux i686; nl-AW) Presto/2.9.174 Version/10.00,34623,(555)671 - 6126,2022-08-21T15:15:05Z,11882 Dana Fords Fake St.,legit
83.100.135.177,fake_lowebrittany@example.org,OR,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.20.1 (KHTML, like Gecko) Version/5.0.2 Safari/534.20.1",33124,(555)382 - 3492,2022-11-11T15:31:17Z,794 Jackson Creek Fake St.,legit
120.253.2.41,fake_graveselizabeth@example.net,MI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; kl-GL) AppleWebKit/531.18.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6531.18.2",33293,(555)403 - 8089,2023-01-24T18:52:11Z,7650 Hannah Forest Fake St.,legit
47.137.14.210,fake_jill38@example.org,ME,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.27.2 (KHTML, like Gecko) Version/5.0.5 Safari/535.27.2",34701,(555)904 - 1160,2022-05-22T07:33:48Z,9966 Robinson Turnpike Fake St.,legit
177.125.219.113,fake_maria31@example.org,PA,Opera/8.79.(Windows 95; ve-ZA) Presto/2.9.172 Version/10.00,34551,(555)838 - 7581,2022-07-10T06:50:34Z,32939 Holloway Fort Fake St.,legit
58.183.165.68,fake_lowens@example.com,IA,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/15.0.805.0 Safari/531.1",32148,(555)785 - 9718,2022-07-06T00:54:51Z,98170 Rush Union Fake St.,legit
